Time,Speed KMH,Speed MPS,Energy ,Delta,Power,Power Pos
600.8,56.268,15.63,35423.0505,1480.0005,14800.005,14800.005
600.9,57.312,15.92,36749.728,1326.6775,13266.775,13266.775
601,59.4,16.5,39476.25,2726.522,27265.22,27265.22
601.1,60.624,16.84,41119.912,1643.662,16436.62,16436.62
601.2,63.072,17.52,44507.808,3387.896,33878.96,33878.96
601.3,64.692,17.97,46823.5305,2315.7225,23157.225,23157.225
601.4,66.888,18.58,50056.378,3232.8475,32328.475,32328.475
601.5,67.824,18.84,51467.112,1410.734,14107.34,14107.34
601.6,69.768,19.38,54459.738,2992.626,29926.26,29926.26
601.7,68.364,18.99,52289.9145,-2169.8235,-21698.235,0
601.8,63.432,17.62,45017.338,-7272.5765,-72725.765,0
601.9,61.776,17.16,42697.512,-2319.826,-23198.26,0
602,62.1,17.25,43146.5625,449.0505,4490.505,4490.505
602.1,59.652,16.57,39811.9105,-3334.652,-33346.52,0
602.2,55.08,15.3,33943.05,-5868.8605,-58688.605,0
602.3,53.172,14.77,31632.1705,-2310.8795,-23108.795,0
602.4,51.66,14.35,29858.7625,-1773.408,-17734.08,0
602.5,50.832,14.12,28909.288,-949.4745,-9494.745,0
602.6,49.176,13.66,27056.362,-1852.926,-18529.26,0
602.7,47.952,13.32,25726.248,-1330.114,-13301.14,0
602.8,46.332,12.87,24017.3505,-1708.8975,-17088.975,0
602.9,46.62,12.95,24316.8625,299.512,2995.12,2995.12
603,47.052,13.07,24769.6105,452.748,4527.48,4527.48
603.1,47.484,13.19,25226.5345,456.924,4569.24,4569.24
603.2,48.78,13.55,26622.3625,1395.828,13958.28,13958.28
603.3,49.788,13.83,27733.9905,1111.628,11116.28,11116.28
603.4,52.38,14.55,30696.8625,2962.872,29628.72,29628.72
603.5,53.46,14.85,31975.7625,1278.9,12789,12789
603.6,55.656,15.46,34656.682,2680.9195,26809.195,26809.195
603.7,57.312,15.92,36749.728,2093.046,20930.46,20930.46
603.8,59.616,16.56,39763.872,3014.144,30141.44,30141.44
603.9,61.092,16.97,41757.2305,1993.3585,19933.585,19933.585
604,62.892,17.47,44254.1305,2496.9,24969,24969
604.1,64.656,17.96,46771.432,2517.3015,25173.015,25173.015
604.2,63.576,17.66,45221.962,-1549.47,-15494.7,0
604.3,59.868,16.63,40100.7505,-5121.2115,-51212.115,0
604.4,57.168,15.88,36565.288,-3535.4625,-35354.625,0
604.5,55.692,15.47,34701.5305,-1863.7575,-18637.575,0
604.6,52.848,14.68,31247.848,-3453.6825,-34536.825,0
604.7,51.084,14.19,29196.6345,-2051.2135,-20512.135,0
604.8,50.364,13.99,28379.4145,-817.22,-8172.2,0
604.9,50.688,14.08,28745.728,366.3135,3663.135,3663.135
605,54.18,15.05,32842.8625,4097.1345,40971.345,40971.345
605.1,54.936,15.26,33765.802,922.9395,9229.395,9229.395
605.2,56.448,15.68,35650.048,1884.246,18842.46,18842.46
605.3,55.728,15.48,34746.408,-903.64,-9036.4,0
605.4,54.144,15.04,32799.232,-1947.176,-19471.76,0
605.5,55.008,15.28,33854.368,1055.136,10551.36,10551.36
605.6,55.872,15.52,34926.208,1071.84,10718.4,10718.4
605.7,55.44,15.4,34388.2,-538.008,-5380.08,0
605.8,58.752,16.32,38619.648,4231.448,42314.48,42314.48
605.9,59.976,16.66,40245.562,1625.914,16259.14,16259.14
606,59.436,16.51,39524.1145,-721.4475,-7214.475,0
606.1,59.292,16.47,39332.8305,-191.284,-1912.84,0
606.2,58.752,16.32,38619.648,-713.1825,-7131.825,0
606.3,58.464,16.24,38241.952,-377.696,-3776.96,0
606.4,60.12,16.7,40439.05,2197.098,21970.98,21970.98
606.5,60.696,16.86,41217.642,778.592,7785.92,7785.92
606.6,60.048,16.68,40342.248,-875.394,-8753.94,0
606.7,58.896,16.36,38809.192,-1533.056,-15330.56,0
606.8,57.78,16.05,37352.3625,-1456.8295,-14568.295,0
606.9,57.132,15.87,36519.2505,-833.112,-8331.12,0
607,54.504,15.14,33236.842,-3282.4085,-32824.085,0
607.1,53.1,14.75,31546.5625,-1690.2795,-16902.795,0
607.2,51.552,14.32,29734.048,-1812.5145,-18125.145,0
607.3,49.212,13.67,27095.9905,-2638.0575,-26380.575,0
607.4,48.348,13.43,26152.9105,-943.08,-9430.8,0
607.5,46.764,12.99,24467.3145,-1685.596,-16855.96,0
607.6,46.296,12.86,23980.042,-487.2725,-4872.725,0
607.7,44.892,12.47,22547.6305,-1432.4115,-14324.115,0
607.8,42.876,11.91,20567.9745,-1979.656,-19796.56,0
607.9,41.94,11.65,19679.7625,-888.212,-8882.12,0
608,39.492,10.97,17449.4305,-2230.332,-22303.32,0
608.1,38.088,10.58,16230.778,-1218.6525,-12186.525,0
608.2,37.872,10.52,16047.208,-183.57,-1835.7,0
608.3,39.42,10.95,17385.8625,1338.6545,13386.545,13386.545
608.4,41.94,11.65,19679.7625,2293.9,22939,22939
608.5,42.3,11.75,20019.0625,339.3,3393,3393
608.6,44.748,12.43,22403.2105,2384.148,23841.48,23841.48
608.7,45.36,12.6,23020.2,616.9895,6169.895,6169.895
608.8,45.072,12.52,22728.808,-291.392,-2913.92,0
608.9,44.676,12.41,22331.1745,-397.6335,-3976.335,0
609,43.596,12.11,21264.5545,-1066.62,-10666.2,0
609.1,42.3,11.75,20019.0625,-1245.492,-12454.92,0
609.2,42.048,11.68,19781.248,-237.8145,-2378.145,0
609.3,43.38,12.05,21054.3625,1273.1145,12731.145,12731.145
609.4,43.452,12.07,21124.3105,69.948,699.48,699.48
609.5,44.388,12.33,22044.1905,919.88,9198.8,9198.8
609.6,44.892,12.47,22547.6305,503.44,5034.4,5034.4
609.7,43.416,12.06,21089.322,-1458.3085,-14583.085,0
609.8,45.144,12.54,22801.482,1712.16,17121.6,17121.6
609.9,47.268,13.13,24997.5505,2196.0685,21960.685,21960.685
610,47.988,13.33,25764.8905,767.34,7673.4,7673.4
610.1,48.528,13.48,26348.008,583.1175,5831.175,5831.175
610.2,51.228,14.23,29361.4705,3013.4625,30134.625,30134.625
610.3,51.336,14.26,29485.402,123.9315,1239.315,1239.315
610.4,52.848,14.68,31247.848,1762.446,17624.46,17624.46
610.5,55.44,15.4,34388.2,3140.352,31403.52,31403.52
610.6,58.464,16.24,38241.952,3853.752,38537.52,38537.52
610.7,59.652,16.57,39811.9105,1569.9585,15699.585,15699.585
610.8,63.18,17.55,44660.3625,4848.452,48484.52,48484.52
610.9,63.54,17.65,45170.7625,510.4,5104,5104
611,64.728,17.98,46875.658,1704.8955,17048.955,17048.955
611.1,66.024,18.34,48771.562,1895.904,18959.04,18959.04
611.2,68.256,18.96,52124.832,3353.27,33532.7,33532.7
611.3,69.696,19.36,54347.392,2222.56,22225.6,22225.6
611.4,71.676,19.91,57479.1745,3131.7825,31317.825,31317.825
611.5,72.864,20.24,59400.352,1921.1775,19211.775,19211.775
611.6,73.908,20.53,61114.7305,1714.3785,17143.785,17143.785
611.7,74.916,20.81,62793.1345,1678.404,16784.04,16784.04
611.8,74.988,20.83,62913.8905,120.756,1207.56,1207.56
611.9,72.684,20.19,59107.2345,-3806.656,-38066.56,0
612,68.076,18.91,51850.2745,-7256.96,-72569.6,0
612.1,64.656,17.96,46771.432,-5078.8425,-50788.425,0
612.2,60.192,16.72,40535.968,-6235.464,-62354.64,0
612.3,57.06,15.85,36427.2625,-4108.7055,-41087.055,0
612.4,53.1,14.75,31546.5625,-4880.7,-48807,0
612.5,50.472,14.02,28501.258,-3045.3045,-30453.045,0
612.6,45.972,12.77,23645.5705,-4855.6875,-48556.875,0
612.7,43.416,12.06,21089.322,-2556.2485,-25562.485,0
612.8,39.888,11.08,17801.128,-3288.194,-32881.94,0
612.9,38.556,10.71,16632.0945,-1169.0335,-11690.335,0
613,35.568,9.88,14154.088,-2478.0065,-24780.065,0
613.1,34.344,9.54,13196.682,-957.406,-9574.06,0
613.2,33.012,9.17,12192.8905,-1003.7915,-10037.915,0
613.3,31.716,8.81,11254.3345,-938.556,-9385.56,0
613.4,30.816,8.56,10624.672,-629.6625,-6296.625,0
613.5,31.608,8.78,11177.818,553.146,5531.46,5531.46
613.6,35.208,9.78,13869.018,2691.2,26912,26912
613.7,34.92,9.7,13643.05,-225.968,-2259.68,0
613.8,37.512,10.42,15743.578,2100.528,21005.28,21005.28
613.9,38.988,10.83,17006.8905,1263.3125,12633.125,12633.125
614,40.68,11.3,18515.05,1508.1595,15081.595,15081.595
614.1,43.236,12.01,20914.8145,2399.7645,23997.645,23997.645
614.2,46.152,12.82,23831.098,2916.2835,29162.835,29162.835
614.3,46.944,13.04,24656.032,824.934,8249.34,8249.34
614.4,47.304,13.14,25035.642,379.61,3796.1,3796.1
614.5,49.5,13.75,27414.0625,2378.4205,23784.205,23784.205
614.6,52.92,14.7,31333.05,3918.9875,39189.875,39189.875
614.7,54.936,15.26,33765.802,2432.752,24327.52,24327.52
614.8,56.556,15.71,35786.5945,2020.7925,20207.925,20207.925
614.9,59.184,16.44,39189.672,3403.0775,34030.775,34030.775
615,61.776,17.16,42697.512,3507.84,35078.4,35078.4
615.1,62.712,17.42,44001.178,1303.666,13036.66,13036.66
615.2,64.836,18.01,47032.2145,3031.0365,30310.365,30310.365
615.3,63.828,17.73,45581.1705,-1451.044,-14510.44,0
615.4,58.572,16.27,38383.3705,-7197.8,-71978,0
615.5,56.376,15.66,35559.162,-2824.2085,-28242.085,0
615.6,52.272,14.52,30570.408,-4988.754,-49887.54,0
615.7,49.536,13.76,27453.952,-3116.456,-31164.56,0
615.8,47.232,13.12,24959.488,-2494.464,-24944.64,0
615.9,43.272,12.02,20949.658,-4009.83,-40098.3,0
616,42.876,11.91,20567.9745,-381.6835,-3816.835,0
616.1,40.644,11.29,18482.2945,-2085.68,-20856.8,0
616.2,38.952,10.82,16975.498,-1506.7965,-15067.965,0
616.3,37.656,10.46,15864.682,-1110.816,-11108.16,0
616.4,34.056,9.46,12976.282,-2888.4,-28884,0
616.5,32.292,8.97,11666.8305,-1309.4515,-13094.515,0
616.6,31.644,8.79,11203.2945,-463.536,-4635.36,0
616.7,33.372,9.27,12460.2705,1256.976,12569.76,12569.76
616.8,34.416,9.56,13252.072,791.8015,7918.015,7918.015
616.9,32.256,8.96,11640.832,-1611.24,-16112.4,0
617,35.496,9.86,14096.842,2456.01,24560.1,24560.1
617.1,36.576,10.16,14967.712,870.87,8708.7,8708.7
617.2,37.008,10.28,15323.368,355.656,3556.56,3556.56
617.3,37.728,10.48,15925.408,602.04,6020.4,6020.4
617.4,38.268,10.63,16384.5505,459.1425,4591.425,4591.425
617.5,39.348,10.93,17322.4105,937.86,9378.6,9378.6
617.6,40.068,11.13,17962.1505,639.74,6397.4,6397.4
617.7,41.508,11.53,19276.4305,1314.28,13142.8,13142.8
617.8,42.876,11.91,20567.9745,1291.544,12915.44,12915.44
617.9,43.272,12.02,20949.658,381.6835,3816.835,3816.835
618,49.32,13.7,27215.05,6265.392,62653.92,62653.92
618.1,49.536,13.76,27453.952,238.902,2389.02,2389.02
618.2,53.136,14.76,31589.352,4135.4,41354,41354
618.3,54.936,15.26,33765.802,2176.45,21764.5,21764.5
618.4,57.024,15.84,36381.312,2615.51,26155.1,26155.1
618.5,57.888,16.08,37492.128,1110.816,11108.16,11108.16
618.6,61.992,17.22,42996.618,5504.49,55044.9,55044.9
618.7,63.36,17.6,44915.2,1918.582,19185.82,19185.82
618.8,65.196,18.11,47555.9545,2640.7545,26407.545,26407.545
618.9,66.888,18.58,50056.378,2500.4235,25004.235,25004.235
619,69.012,19.17,53285.8905,3229.5125,32295.125,32295.125
619.1,69.912,19.42,54684.778,1398.8875,13988.875,13988.875
619.2,72.144,20.04,58232.232,3547.454,35474.54,35474.54
619.3,73.368,20.38,60224.938,1992.706,19927.06,19927.06
619.4,73.224,20.34,59988.762,-236.176,-2361.76,0
619.5,70.344,19.54,55362.682,-4626.08,-46260.8,0
619.6,67.752,18.82,51357.898,-4004.784,-40047.84,0
619.7,63.612,17.67,45273.1905,-6084.7075,-60847.075,0
619.8,60.804,16.89,41364.4545,-3908.736,-39087.36,0
619.9,59.04,16.4,38999.2,-2365.2545,-23652.545,0
620,54.036,15.01,32668.5145,-6330.6855,-63306.855,0
620.1,53.784,14.94,32364.522,-303.9925,-3039.925,0
620.2,50.688,14.08,28745.728,-3618.794,-36187.94,0
620.3,48.816,13.56,26661.672,-2084.056,-20840.56,0
620.4,46.944,13.04,24656.032,-2005.64,-20056.4,0
620.5,45.864,12.74,23534.602,-1121.43,-11214.3,0
620.6,44.568,12.38,22223.338,-1311.264,-13112.64,0
620.7,43.956,12.21,21617.1945,-606.1435,-6061.435,0
620.8,43.236,12.01,20914.8145,-702.38,-7023.8,0
620.9,42.588,11.83,20292.5905,-622.224,-6222.24,0
621,41.652,11.57,19410.4105,-882.18,-8821.8,0
621.1,40.644,11.29,18482.2945,-928.116,-9281.16,0
621.2,38.988,10.83,17006.8905,-1475.404,-14754.04,0
621.3,40.824,11.34,18646.362,1639.4715,16394.715,16394.715
621.4,43.956,12.21,21617.1945,2970.8325,29708.325,29708.325
621.5,45.828,12.73,23497.6705,1880.476,18804.76,18804.76
621.6,46.224,12.84,23905.512,407.8415,4078.415,4078.415
621.7,47.988,13.33,25764.8905,1859.3785,18593.785,18593.785
621.8,51.912,14.42,30150.778,4385.8875,43858.875,43858.875
621.9,52.596,14.61,30950.5545,799.7765,7997.765,7997.765
622,56.016,15.56,35106.472,4155.9175,41559.175,41559.175
622.1,57.42,15.95,36888.3625,1781.8905,17818.905,17818.905
622.2,55.188,15.33,34076.2905,-2812.072,-28120.72,0
622.3,51.552,14.32,29734.048,-4342.2425,-43422.425,0
622.4,48.024,13.34,25803.562,-3930.486,-39304.86,0
622.5,44.892,12.47,22547.6305,-3255.9315,-32559.315,0
622.6,40.824,11.34,18646.362,-3901.2685,-39012.685,0
622.7,40.068,11.13,17962.1505,-684.2115,-6842.115,0
622.8,37.476,10.41,15713.3745,-2248.776,-22487.76,0
622.9,36.504,10.14,14908.842,-804.5325,-8045.325,0
623,35.172,9.77,13840.6705,-1068.1715,-10681.715,0
623.1,34.776,9.66,13530.762,-309.9085,-3099.085,0
623.2,35.208,9.78,13869.018,338.256,3382.56,3382.56
623.3,37.08,10.3,15383.05,1514.032,15140.32,15140.32
623.4,38.844,10.79,16881.4945,1498.4445,14984.445,14984.445
623.5,40.716,11.31,18547.8345,1666.34,16663.4,16663.4
623.6,41.904,11.64,19645.992,1098.1575,10981.575,10981.575
623.7,43.524,12.09,21194.3745,1548.3825,15483.825,15483.825
623.8,45.108,12.53,22765.1305,1570.756,15707.56,15707.56
623.9,46.656,12.96,24354.432,1589.3015,15893.015,15893.015
624,44.244,12.29,21901.3945,-2453.0375,-24530.375,0
624.1,45.756,12.71,23423.8945,1522.5,15225,15225
624.2,46.836,13.01,24542.7145,1118.82,11188.2,11188.2
624.3,46.944,13.04,24656.032,113.3175,1133.175,1133.175
624.4,48.852,13.57,26701.0105,2044.9785,20449.785,20449.785
624.5,48.528,13.48,26348.008,-353.0025,-3530.025,0
624.6,48.888,13.58,26740.378,392.37,3923.7,3923.7
624.7,49.248,13.68,27135.648,395.27,3952.7,3952.7
624.8,46.764,12.99,24467.3145,-2668.3335,-26683.335,0
624.9,45.396,12.61,23056.7545,-1410.56,-14105.6,0
625,43.452,12.07,21124.3105,-1932.444,-19324.44,0
625.1,41.796,11.61,19544.8545,-1579.456,-15794.56,0
625.2,39.528,10.98,17481.258,-2063.5965,-20635.965,0
625.3,39.42,10.95,17385.8625,-95.3955,-953.955,0
625.4,39.708,11.03,17640.8305,254.968,2549.68,2549.68
625.5,40.032,11.12,17929.888,289.0575,2890.575,2890.575
625.6,40.068,11.13,17962.1505,32.2625,322.625,322.625
625.7,39.636,11.01,17576.9145,-385.236,-3852.36,0
625.8,37.116,10.31,15412.9345,-2163.98,-21639.8,0
625.9,36,10,14500,-912.9345,-9129.345,0
626,34.776,9.66,13530.762,-969.238,-9692.38,0
626.1,33.336,9.26,12433.402,-1097.36,-10973.6,0
626.2,35.208,9.78,13869.018,1435.616,14356.16,14356.16
626.3,36.36,10.1,14791.45,922.432,9224.32,9224.32
626.4,38.484,10.69,16570.0345,1778.5845,17785.845,17785.845
626.5,40.464,11.24,18318.952,1748.9175,17489.175,17489.175
626.6,42.156,11.71,19882.9945,1564.0425,15640.425,15640.425
626.7,44.064,12.24,21723.552,1840.5575,18405.575,18405.575
626.8,46.404,12.89,24092.0545,2368.5025,23685.025,23685.025
626.9,48.348,13.43,26152.9105,2060.856,20608.56,20608.56
627,51.336,14.26,29485.402,3332.4915,33324.915,33324.915
627.1,53.28,14.8,31760.8,2275.398,22753.98,22753.98
627.2,54.324,15.09,33017.6745,1256.8745,12568.745,12568.745
627.3,54.684,15.19,33456.7345,439.06,4390.6,4390.6
627.4,56.124,15.59,35241.9745,1785.24,17852.4,17852.4
627.5,56.376,15.66,35559.162,317.1875,3171.875,3171.875
627.6,54.792,15.22,33589.018,-1970.144,-19701.44,0
627.7,55.08,15.3,33943.05,354.032,3540.32,3540.32
627.8,57.6,16,37120,3176.95,31769.5,31769.5
627.9,57.996,16.11,37632.1545,512.1545,5121.545,5121.545
628,58.284,16.19,38006.8345,374.68,3746.8,3746.8
628.1,60.84,16.9,41413.45,3406.6155,34066.155,34066.155
628.2,64.044,17.79,45890.1945,4476.7445,44767.445,44767.445
628.3,64.548,17.93,46615.3105,725.116,7251.16,7251.16
628.4,66.6,18.5,49626.25,3010.9395,30109.395,30109.395
628.5,66.42,18.45,49358.3625,-267.8875,-2678.875,0
628.6,67.14,18.65,50434.2625,1075.9,10759,10759
628.7,67.212,18.67,50542.4905,108.228,1082.28,1082.28
628.8,67.248,18.68,50596.648,54.1575,541.575,541.575
628.9,66.816,18.56,49948.672,-647.976,-6479.76,0
629,69.624,19.34,54235.162,4286.49,42864.9,42864.9
629.1,70.38,19.55,55419.3625,1184.2005,11842.005,11842.005
629.2,70.524,19.59,55646.3745,227.012,2270.12,2270.12
629.3,71.316,19.81,56903.2345,1256.86,12568.6,12568.6
629.4,73.548,20.43,60520.8105,3617.576,36175.76,36175.76
629.5,75.348,20.93,63519.4105,2998.6,29986,29986
629.6,77.76,21.6,67651.2,4131.7895,41317.895,41317.895
629.7,78.624,21.84,69162.912,1511.712,15117.12,15117.12
629.8,80.82,22.45,73080.3625,3917.4505,39174.505,39174.505
629.9,80.82,22.45,73080.3625,0,0,0
630,82.836,23.01,76771.7145,3691.352,36913.52,36913.52
630.1,83.268,23.13,77574.5505,802.836,8028.36,8028.36
630.2,84.636,23.51,80144.4145,2569.864,25698.64,25698.64
630.3,84.384,23.44,79667.872,-476.5425,-4765.425,0
630.4,83.844,23.29,78651.4945,-1016.3775,-10163.775,0
630.5,85.752,23.82,82271.898,3620.4035,36204.035,36204.035
630.6,86.544,24.04,83798.632,1526.734,15267.34,15267.34
630.7,87.48,24.3,85621.05,1822.418,18224.18,18224.18
630.8,89.064,24.74,88749.802,3128.752,31287.52,31287.52
630.9,89.892,24.97,90407.6305,1657.8285,16578.285,16578.285
631,91.08,25.3,92813.05,2405.4195,24054.195,24054.195
631.1,92.16,25.6,95027.2,2214.15,22141.5,22141.5
631.2,93.312,25.92,97417.728,2390.528,23905.28,23905.28
631.3,94.14,26.15,99154.2625,1736.5345,17365.345,17365.345
631.4,95.004,26.39,100982.6545,1828.392,18283.92,18283.92
631.5,95.796,26.61,102673.3545,1690.7,16907,16907
631.6,96.732,26.87,104689.5505,2016.196,20161.96,20161.96
631.7,97.416,27.06,106175.322,1485.7715,14857.715,14857.715
631.8,98.208,27.28,107908.768,1733.446,17334.46,17334.46
631.9,98.1,27.25,107671.5625,-237.2055,-2372.055,0
632,94.608,26.28,100142.568,-7528.9945,-75289.945,0
632.1,91.152,25.32,92959.848,-7182.72,-71827.2,0
632.2,86.472,24.02,83659.258,-9300.59,-93005.9,0
632.3,82.908,23.03,76905.2305,-6754.0275,-67540.275,0
632.4,78.084,21.69,68216.1345,-8689.096,-86890.96,0
632.5,75.312,20.92,63458.728,-4757.4065,-47574.065,0
632.6,73.872,20.52,61055.208,-2403.52,-24035.2,0
632.7,70.632,19.62,55816.938,-5238.27,-52382.7,0
632.8,66.996,18.61,50218.1545,-5598.7835,-55987.835,0
632.9,64.332,17.87,46303.8505,-3914.304,-39143.04,0
633,61.56,17.1,42399.45,-3904.4005,-39044.005,0
633.1,61.164,16.99,41855.7145,-543.7355,-5437.355,0
633.2,58.32,16.2,38053.8,-3801.9145,-38019.145,0
633.3,56.808,15.78,36106.218,-1947.582,-19475.82,0
633.4,56.952,15.82,36289.498,183.28,1832.8,1832.8
633.5,59.688,16.58,39859.978,3570.48,35704.8,35704.8
633.6,61.128,16.98,41806.458,1946.48,19464.8,19464.8
633.7,63.072,17.52,44507.808,2701.35,27013.5,27013.5
633.8,63.504,17.64,45119.592,611.784,6117.84,6117.84
633.9,63.072,17.52,44507.808,-611.784,-6117.84,0
634,62.28,17.3,43397.05,-1110.758,-11107.58,0
634.1,61.632,17.12,42498.688,-898.362,-8983.62,0
634.2,59.796,16.61,40004.3545,-2494.3335,-24943.335,0
634.3,58.716,16.31,38572.3345,-1432.02,-14320.2,0
634.4,57.06,15.85,36427.2625,-2145.072,-21450.72,0
634.5,55.656,15.46,34656.682,-1770.5805,-17705.805,0
634.6,56.484,15.69,35695.5345,1038.8525,10388.525,10388.525
634.7,57.924,16.09,37538.7745,1843.24,18432.4,18432.4
634.8,53.964,14.99,32581.5145,-4957.26,-49572.6,0
634.9,53.1,14.75,31546.5625,-1034.952,-10349.52,0
635,51.516,14.31,29692.5345,-1854.028,-18540.28,0
635.1,50.328,13.98,28338.858,-1353.6765,-13536.765,0
635.2,49.464,13.74,27374.202,-964.656,-9646.56,0
635.3,50.688,14.08,28745.728,1371.526,13715.26,13715.26
635.4,51.228,14.23,29361.4705,615.7425,6157.425,6157.425
635.5,50.256,13.96,28257.832,-1103.6385,-11036.385,0
635.6,53.172,14.77,31632.1705,3374.3385,33743.385,33743.385
635.7,52.56,14.6,30908.2,-723.9705,-7239.705,0
635.8,50.94,14.15,29032.2625,-1875.9375,-18759.375,0
635.9,50.22,13.95,28217.3625,-814.9,-8149,0
636,47.88,13.3,25649.05,-2568.3125,-25683.125,0
636.1,46.764,12.99,24467.3145,-1181.7355,-11817.355,0
636.2,44.64,12.4,22295.2,-2172.1145,-21721.145,0
636.3,44.424,12.34,22079.962,-215.238,-2152.38,0
636.4,45.72,12.7,23387.05,1307.088,13070.88,13070.88
636.5,46.224,12.84,23905.512,518.462,5184.62,5184.62
636.6,46.944,13.04,24656.032,750.52,7505.2,7505.2
636.7,48.564,13.49,26387.1145,1731.0825,17310.825,17310.825
636.8,50.184,13.94,28176.922,1789.8075,17898.075,17898.075
636.9,50.976,14.16,29073.312,896.39,8963.9,8963.9
637,50.616,14.06,28664.122,-409.19,-4091.9,0
637.1,48.024,13.34,25803.562,-2860.56,-28605.6,0
637.2,45.468,12.63,23129.9505,-2673.6115,-26736.115,0
637.3,43.128,11.98,20810.458,-2319.4925,-23194.925,0
637.4,38.7,10.75,16756.5625,-4053.8955,-40538.955,0
637.5,37.188,10.33,15472.7905,-1283.772,-12837.72,0
637.6,34.74,9.65,13502.7625,-1970.028,-19700.28,0
637.7,33.084,9.19,12246.1345,-1256.628,-12566.28,0
637.8,34.704,9.64,13474.792,1228.6575,12286.575,12286.575
637.9,34.776,9.66,13530.762,55.97,559.7,559.7
638,36,10,14500,969.238,9692.38,9692.38
638.1,36.612,10.17,14997.1905,497.1905,4971.905,4971.905
638.2,36.18,10.05,14645.3625,-351.828,-3518.28,0
638.3,33.732,9.37,12730.5505,-1914.812,-19148.12,0
638.4,31.392,8.72,11025.568,-1704.9825,-17049.825,0
638.5,30.672,8.52,10525.608,-499.96,-4999.6,0
638.6,32.112,8.92,11537.128,1011.52,10115.2,10115.2
638.7,33.84,9.4,12812.2,1275.072,12750.72,12750.72
638.8,36.144,10.04,14616.232,1804.032,18040.32,18040.32
638.9,37.404,10.39,15653.0545,1036.8225,10368.225,10368.225
639,36.504,10.14,14908.842,-744.2125,-7442.125,0
639.1,36.756,10.21,15115.3945,206.5525,2065.525,2065.525
639.2,38.952,10.82,16975.498,1860.1035,18601.035,18601.035
639.3,40.68,11.3,18515.05,1539.552,15395.52,15395.52
639.4,42.3,11.75,20019.0625,1504.0125,15040.125,15040.125
639.5,43.092,11.97,20775.7305,756.668,7566.68,7566.68
639.6,45.252,12.57,22910.7105,2134.98,21349.8,21349.8
639.7,46.296,12.86,23980.042,1069.3315,10693.315,10693.315
639.8,47.7,13.25,25456.5625,1476.5205,14765.205,14765.205
639.9,48.42,13.45,26230.8625,774.3,7743,7743
640,50.796,14.11,28868.3545,2637.492,26374.92,26374.92
640.1,52.452,14.57,30781.3105,1912.956,19129.56,19129.56
640.2,52.2,14.5,30486.25,-295.0605,-2950.605,0
640.3,54.504,15.14,33236.842,2750.592,27505.92,27505.92
640.4,57.06,15.85,36427.2625,3190.4205,31904.205,31904.205
640.5,57.996,16.11,37632.1545,1204.892,12048.92,12048.92
640.6,59.976,16.66,40245.562,2613.4075,26134.075,26134.075
640.7,60.912,16.92,41511.528,1265.966,12659.66,12659.66
640.8,62.136,17.26,43196.602,1685.074,16850.74,16850.74
640.9,62.388,17.33,43547.6905,351.0885,3510.885,3510.885
641,64.008,17.78,45838.618,2290.9275,22909.275,22909.275
641.1,64.908,18.03,47136.7305,1298.1125,12981.125,12981.125
641.2,65.052,18.07,47346.1105,209.38,2093.8,2093.8
641.3,65.268,18.13,47661.0505,314.94,3149.4,3149.4
641.4,67.644,18.79,51194.2945,3533.244,35332.44,35332.44
