:Time,Speed,Speed Input
582.38,45.432,48.9
582.4,45.432,49.2
582.42,45.468,49.1
582.44,45.468,48.7
582.46,46.008,48.3
582.48,46.008,47.5
582.5,46.44,46.4
582.52,46.44,46.1
582.54,46.188,45.7
582.56,46.188,45.7
582.58,46.152,44.9
582.6,46.152,44.3
582.62,45.864,44.3
582.64,45.864,43.9
582.66,46.476,43.4
582.68,46.476,43.4
582.7,46.476,42.8
582.72,46.476,42.5
582.74,46.008,42.4
582.76,46.008,42.2
582.78,45.576,41.9
582.8,45.216,42
582.82,45.216,41.5
582.84,45.432,41.4
582.86,45.432,41.6
582.88,45.432,41.8
582.9,45.252,41.7
582.92,45.252,41.6
582.94,44.712,41.3
582.96,44.712,41.8
582.98,44.136,41.6
583,44.136,42.1
583.02,43.812,42.1
583.04,43.812,41.9
583.06,43.596,41.7
583.08,43.596,42.4
583.1,43.956,42.3
583.12,43.956,42.6
583.14,44.1,42.8
583.16,44.1,43.7
583.18,44.244,43.8
583.2,44.244,44.3
583.22,44.46,44.4
583.24,44.46,44.9
583.26,44.712,45.1
583.28,44.712,45.2
583.3,44.712,44.9
583.32,44.64,45.5
583.34,44.64,45.8
583.36,44.748,46.1
583.38,44.748,46.4
583.4,44.856,46.8
583.42,44.856,47
583.44,45.18,47.3
583.46,45.18,47.3
583.48,45.504,47.3
583.5,45.504,47.6
583.52,45.72,47.3
583.54,45.72,47.8
583.56,45.432,47.7
583.58,45.432,47.4
583.6,45.108,46.9
583.62,45.108,46.7
583.64,44.568,46.1
583.66,44.568,45.5
583.68,44.244,45.6
583.7,44.244,45.6
583.72,43.74,45.6
583.74,43.74,44.9
583.76,43.74,44.9
583.78,43.056,44.2
583.8,42.516,43.8
583.82,42.516,43.9
583.84,41.58,43.8
583.86,41.58,43.2
583.88,41.58,43.4
583.9,40.968,42.9
583.92,40.536,43.2
583.94,40.536,43.2
583.96,40.392,43.3
583.98,40.392,43
584,40.788,43.5
584.02,40.788,43.4
584.04,40.608,43.5
584.06,40.608,44.1
584.08,40.608,44.3
584.1,40.356,44.3
584.12,40.068,44.6
584.14,40.068,45.4
584.16,40.212,45.7
584.18,40.212,46
584.2,40.392,46.5
584.22,40.392,46.6
584.24,41.58,46.6
584.26,41.58,47.1
584.28,42.84,47.1
584.3,42.84,47.5
584.32,42.84,47.7
584.34,43.2,48.5
584.36,43.02,48.7
584.38,43.02,49
584.4,43.092,48.7
584.42,43.092,49.2
584.44,43.092,49.3
584.46,43.344,48.9
584.48,43.344,49.4
584.5,44.136,49.7
584.52,45.468,50.3
584.54,45.468,50.7
584.56,46.404,51
584.58,46.404,51.4
584.6,47.52,51.7
584.62,47.52,52.3
584.64,48.168,52.7
584.66,48.168,52.8
584.68,48.672,53.1
584.7,48.672,53.5
584.72,49.86,54.2
584.74,49.86,54.7
584.76,49.86,54.6
584.78,51.12,55.3
584.8,52.164,56.3
584.82,52.164,55.8
584.84,53.28,56.6
584.86,53.28,57.4
584.88,53.28,57.8
584.9,54.36,58.3
584.92,54.936,58.8
584.94,54.936,58.4
584.96,54.936,59
584.98,55.764,59.7
585,55.764,59.6
585.02,56.16,60.1
585.04,56.16,60.1
585.06,56.7,60.8
585.08,57.384,61.3
585.1,57.384,61.3
585.12,57.384,62.3
585.14,58.212,62.6
585.16,58.212,62.7
585.18,58.896,62.3
585.2,59.292,63.2
585.22,59.292,63
585.24,59.544,63.2
585.26,59.544,63.2
585.28,59.544,62.7
585.3,60.156,63
585.32,60.156,63.3
585.34,60.516,63.8
585.36,60.516,63.7
585.38,60.912,64.5
585.4,60.984,64.4
585.42,60.984,64.7
585.44,60.984,64.3
585.46,61.092,64.8
585.48,61.092,64.7
585.5,61.416,65.1
585.52,61.416,65
585.54,61.92,65.3
585.56,61.92,65.8
585.58,62.64,66.1
585.6,63.072,66.1
585.62,63.072,66.2
585.64,63.216,66.4
585.66,63.216,66.9
585.68,63.504,66.8
585.7,63.504,66.5
585.72,63.864,67.2
585.74,63.864,66.4
585.76,63.864,67.2
585.78,64.332,67.2
585.8,64.332,67.8
585.82,64.872,67.6
585.84,65.736,68.6
585.86,65.736,68.6
585.88,65.736,68.6
585.9,66.096,69.3
585.92,66.564,69.6
585.94,66.564,70.3
585.96,66.564,71
585.98,67.464,71
586,68.184,71.2
586.02,68.184,72.1
586.04,69.156,71.7
586.06,69.156,72.1
586.08,69.768,71.5
586.1,69.768,72.6
586.12,70.164,72.6
586.14,70.164,73
586.16,70.74,73.6
586.18,70.74,73.4
586.2,71.244,73.8
586.22,71.244,73.5
586.24,71.604,73.3
586.26,71.604,73.8
586.28,72,74.3
586.3,72,74.7
586.32,72.324,73.9
586.34,72.324,73.9
586.36,72.972,74.5
586.38,72.972,74.5
586.4,73.476,74.3
586.42,73.476,75.3
586.44,74.412,75.7
586.46,74.412,74.5
586.48,74.412,75.1
586.5,74.808,75.5
586.52,74.556,74.8
586.54,74.556,73
586.56,74.412,75.1
586.58,74.412,74.5
586.6,74.412,73.6
586.62,74.34,73.4
586.64,74.232,72.8
586.66,74.232,71.3
586.68,73.188,69.5
586.7,73.188,69.8
586.72,71.424,68.8
586.74,71.424,68
586.76,71.424,66.2
586.78,69.552,66.7
586.8,69.552,66.8
586.82,68.22,64.9
586.84,67.104,65.2
586.86,67.104,64.9
586.88,67.104,64.3
586.9,65.988,62.9
586.92,64.692,62.4
586.94,64.692,62.2
586.96,64.692,60.2
586.98,63.108,60
587,61.668,58.9
587.02,61.668,58
587.04,60.3,54.8
587.06,60.3,56.3
587.08,59.112,56.2
587.1,59.112,55.2
587.12,57.708,53.6
587.14,57.708,53.6
587.16,56.304,52.6
587.18,56.304,50.6
587.2,54.648,49.7
587.22,54.648,49.3
587.24,52.884,48.2
587.26,52.884,44.8
587.28,51.192,47
587.3,51.192,45.8
587.32,49.752,43.5
587.34,49.752,44
587.36,48.24,44.7
587.38,48.24,42.9
587.4,46.944,42.4
587.42,46.944,43.6
587.44,45.684,42.3
587.46,45.684,39.1
587.48,44.676,41
587.5,44.676,39.6
587.52,43.524,39.3
587.54,43.524,39.3
587.56,42.408,37.1
587.58,42.408,34.5
587.6,41.148,35
587.62,41.148,35.5
587.64,39.78,33.7
587.66,39.78,33.2
587.68,38.52,32.3
587.7,38.52,32.4
587.72,37.548,33.2
587.74,37.548,32.7
587.76,37.548,32.7
587.78,36.972,33
587.8,36.396,32.2
587.82,36.396,32.1
587.84,35.496,31.5
587.86,35.496,30.9
587.88,35.496,30.5
587.9,34.2,30.1
587.92,33.336,29.7
587.94,33.336,29.6
587.96,33.3,29.4
587.98,33.3,29.9
588,33.228,31
588.02,33.228,31.1
588.04,33.336,30.9
588.06,33.336,30.7
588.08,33.084,30.9
588.1,33.084,30.7
588.12,32.112,30.9
588.14,32.112,30.5
588.16,31.572,30.9
588.18,31.572,30.5
588.2,32.328,30
588.22,32.328,30.3
588.24,34.416,30
588.26,34.416,29.7
588.28,36.396,29.7
588.3,36.396,29.7
588.32,36.648,29.4
588.34,36.648,30.7
588.36,35.532,31.3
588.38,35.532,31.3
588.4,34.452,30.9
588.42,34.452,30.7
588.44,33.66,30.2
588.46,33.66,30.4
588.48,33.12,29.8
588.5,33.12,30.2
588.52,32.544,29.8
588.54,32.544,29.6
588.56,32.616,30.3
588.58,32.616,30.5
588.6,32.616,30.4
588.62,32.868,30.4
588.64,32.868,31.1
588.66,33.876,31.1
588.68,35.316,31.5
588.7,35.316,32.3
588.72,36.648,33.1
588.74,36.648,33.2
588.76,36.648,33.3
588.78,37.44,33.3
588.8,37.44,33.4
588.82,37.44,33.3
588.84,36.972,32.7
588.86,36.972,32.4
588.88,36.972,32.7
588.9,37.548,32.4
588.92,38.772,32.1
588.94,38.772,32.1
588.96,38.772,32.1
588.98,40.14,32.2
589,40.932,31.8
589.02,40.932,31.6
589.04,40.572,33.4
589.06,40.572,35.7
589.08,40.14,37.1
589.1,40.14,38.3
589.12,40.14,38.1
589.14,40.284,38.5
589.16,40.284,38.3
589.18,40.68,38.6
589.2,41.292,38.2
589.22,41.292,37.8
589.24,42.084,38.2
589.26,42.084,37.7
589.28,43.236,37.6
589.3,43.236,37.3
589.32,44.1,38.3
589.34,44.1,39.5
589.36,44.712,39.5
589.38,44.712,40
589.4,44.712,41.7
589.42,45.252,43.9
589.44,46.152,45.2
589.46,46.152,45.2
589.48,47.34,45
589.5,47.34,45
589.52,48.456,45.2
589.54,48.456,44.9
589.56,49.608,44.6
589.58,49.608,44.6
589.6,50.976,44.4
589.62,50.976,50.6
589.64,52.416,54.5
589.66,52.416,55
589.68,53.748,55
589.7,53.748,56.1
589.72,54.432,56.2
589.74,54.432,55.5
589.76,54.432,56.4
589.78,55.08,56.9
589.8,55.08,57.2
589.82,56.052,57.4
589.84,57.168,57.4
589.86,57.168,57.2
589.88,57.168,56.5
589.9,57.42,56.1
589.92,56.772,55.6
589.94,56.772,55.2
589.96,56.772,55
589.98,54.828,54.7
590,53.172,54.5
590.02,53.172,53.6
590.04,51.948,53.6
590.06,51.948,53.7
590.08,51.264,53.1
590.1,51.264,52.6
590.12,50.616,52.4
590.14,50.616,52
590.16,50.472,51
590.18,50.472,50.5
590.2,50.04,50.1
590.22,50.04,49.8
590.24,49.284,49.5
590.26,49.284,49.2
590.28,48.24,49.4
590.3,48.24,49
590.32,47.16,48.5
590.34,47.16,47.9
590.36,46.404,47.6
590.38,46.404,47.4
590.4,45.72,46.7
590.42,45.72,46.5
590.44,45.54,46.3
590.46,45.54,46.4
590.48,45.036,46.2
590.5,45.036,46.4
590.52,44.604,46.7
590.54,44.604,46.8
590.56,43.812,47.7
590.58,43.812,47.7
590.6,43.092,48.2
590.62,43.092,48.4
590.64,43.416,48.4
590.66,43.416,49.1
590.68,44.856,49.2
590.7,44.856,49.7
590.72,46.188,49.6
590.74,46.188,50.1
590.76,46.188,50.6
590.78,47.088,51
590.8,47.088,51
590.82,46.908,51.2
590.84,46.692,51.1
590.86,46.692,51.4
590.88,46.692,51.4
590.9,47.304,51.4
590.92,48.348,51.9
590.94,48.348,51.9
590.96,49.86,52.1
590.98,49.86,52.4
591,50.292,52
591.02,50.292,52.3
591.04,50.076,52.4
591.06,50.076,53
591.08,50.04,53.7
591.1,50.04,54.2
591.12,50.148,54
591.14,50.148,54.7
591.16,51.192,55.7
591.18,51.192,55.8
591.2,52.632,55.8
591.22,52.632,56.2
591.24,53.748,56.2
591.26,53.748,56.3
591.28,54.648,56.4
591.3,54.648,56.9
591.32,55.44,57
591.34,55.44,57.6
591.36,56.412,57.9
591.38,56.412,58.5
591.4,56.412,59.2
591.42,57.744,59.4
591.44,58.824,60.1
591.46,58.824,60.5
591.48,59.58,61
591.5,59.58,62.5
591.52,60.156,63
591.54,60.156,63.3
591.56,60.912,64.3
591.58,60.912,64.5
591.6,61.92,64.9
591.62,61.92,65.1
591.64,61.92,65.5
591.66,63.144,66.6
591.68,63.864,66.4
591.7,63.864,66.5
591.72,64.224,66.7
591.74,64.224,67.8
591.76,64.224,67.8
591.78,64.404,68.4
591.8,64.404,68.6
591.82,65.016,68.1
591.84,65.88,69.2
591.86,65.88,69.4
591.88,65.88,69.8
591.9,66.744,69.9
591.92,67.536,69.8
591.94,67.536,70.3
591.96,67.932,70.3
591.98,67.932,71.2
592,68.364,72
592.02,68.364,72.2
592.04,68.904,71.9
592.06,68.904,72.6
592.08,69.66,73.3
592.1,69.66,73
592.12,70.128,73.6
592.14,70.128,72.6
592.16,70.416,72.4
592.18,70.416,72.3
592.2,70.2,72.4
592.22,70.2,72
592.24,69.84,72.3
592.26,69.84,72.4
592.28,69.948,72.3
592.3,69.948,72.8
592.32,70.596,72.8
592.34,70.596,73.6
592.36,71.244,73.9
592.38,71.244,74.5
592.4,71.784,74.7
592.42,71.784,74.7
592.44,72.18,74.1
592.46,72.18,75.1
592.48,72.756,75.5
592.5,72.756,76.1
592.52,73.26,75.9
592.54,73.26,76.7
592.56,73.8,76.5
592.58,73.8,76.9
592.6,74.16,76.7
592.62,74.16,77.6
592.64,74.664,77.9
592.66,74.664,78.2
592.68,75.096,78
592.7,75.096,78.5
592.72,75.348,78
592.74,75.348,78.8
592.76,75.348,78.2
592.78,75.816,78.5
592.8,76.356,78.8
592.82,76.356,79
592.84,77.076,79.7
592.86,77.076,79.3
592.88,77.688,79.7
592.9,77.688,79.9
592.92,77.868,78.8
592.94,77.868,78.8
592.96,78.264,79.9
592.98,78.264,80.2
593,78.912,79.5
593.02,78.912,79.7
593.04,79.704,79.9
593.06,79.704,80.1
593.08,80.208,80.6
593.1,80.208,80.1
593.12,80.46,80.6
593.14,80.46,80.8
593.16,80.676,82.2
593.18,80.676,81.8
593.2,81.18,81.5
593.22,81.18,82.9
593.24,81.936,82.2
593.26,81.936,82.5
593.28,82.764,83.6
593.3,82.764,83.2
593.32,83.196,83.7
593.34,83.196,83.8
593.36,83.412,84.4
593.38,83.412,84.2
593.4,83.592,84.6
593.42,83.592,84.2
593.44,83.88,83.9
593.46,83.88,83.4
593.48,84.168,84.4
593.5,84.168,84.1
593.52,84.24,84.1
593.54,84.24,84.4
593.56,83.592,83.9
593.58,83.592,84.6
593.6,83.736,84.6
593.62,83.736,84.9
593.64,84.276,84.8
593.66,84.276,84.4
593.68,84.672,84.7
593.7,84.672,85.6
593.72,84.96,85.1
593.74,84.96,85.1
593.76,84.96,86.4
593.78,85.14,85.9
593.8,85.608,85.9
593.82,85.608,87.2
593.84,86.328,87.2
593.86,86.328,87.5
593.88,86.328,87.7
593.9,86.58,88
593.92,86.724,88.3
593.94,86.724,88.8
593.96,87.264,89.4
593.98,87.264,89.7
594,88.2,89.1
594.02,88.2,90
594.04,88.596,90
594.06,88.596,90.2
594.08,89.028,89.7
594.1,89.028,90.3
594.12,89.604,90.8
594.14,89.604,90.3
594.16,90.072,91.1
594.18,90.072,91.7
594.2,90.468,91.7
594.22,90.468,92
594.24,90.864,92
594.26,90.864,91.7
594.28,91.26,92.3
594.3,91.26,92.6
594.32,91.692,93.2
594.34,91.692,92.3
594.36,92.052,93.5
594.38,92.052,93.8
594.4,92.628,93.2
594.42,92.628,93.5
594.44,93.276,95.1
594.46,93.276,95.1
594.48,93.6,94.1
594.5,93.6,94.4
594.52,93.888,94.7
594.54,93.888,94.4
594.56,94.032,94.8
594.58,94.032,96
594.6,94.5,95.4
594.62,94.5,96
594.64,94.752,96.3
594.66,94.752,96
594.68,95.04,95.3
594.7,95.04,95.7
594.72,95.724,96
594.74,95.724,96.6
594.76,95.724,96.6
594.78,96.336,96
594.8,96.444,95.4
594.82,96.444,96
594.84,96.192,94.8
594.86,96.192,93.8
594.88,96.192,92.9
594.9,95.724,91.6
594.92,94.464,90.8
594.94,94.464,89.1
594.96,93.06,89.4
594.98,93.06,87.5
595,91.476,85.9
595.02,91.476,86.2
595.04,89.928,84.1
595.06,89.928,82.6
595.08,88.488,82.9
595.1,88.488,80.1
595.12,87.084,79.9
595.14,87.084,81.2
595.16,85.824,80.1
595.18,85.824,79.1
595.2,84.564,79.9
595.22,84.564,77.9
595.24,82.8,75.1
595.26,82.8,76.9
595.28,81.144,76.9
595.3,81.144,74.7
595.32,79.596,75.1
595.34,79.596,74.3
595.36,78.264,73.7
595.38,78.264,69.9
595.4,76.536,73.1
595.42,76.536,73
595.44,75.312,68.9
595.46,75.312,73.7
595.48,75.42,73.3
595.5,75.42,71.4
595.52,75.636,71.4
595.54,75.636,70.6
595.56,74.556,69.5
595.58,74.556,68.3
595.6,72.468,68.5
595.62,72.468,67.6
595.64,69.984,66.8
595.66,69.984,65.9
595.68,68.184,67
595.7,68.184,66.8
595.72,66.888,67
595.74,66.888,66.8
595.76,66.888,67.2
595.78,66.312,67.4
595.8,66.312,66.8
595.82,66.024,67.5
595.84,65.7,67.5
595.86,65.7,67.5
595.88,65.7,66.6
595.9,65.304,66.8
595.92,64.656,66.2
595.94,64.656,65.9
595.96,63.864,65
595.98,63.864,65.6
596,63.468,64.8
596.02,63.468,64.7
596.04,63.144,64
596.06,63.144,64.6
596.08,62.784,63.9
596.1,62.784,63.6
596.12,62.28,63.1
596.14,62.28,63.9
596.16,61.416,63.1
596.18,61.416,63
596.2,61.128,62.3
596.22,61.128,62.9
596.24,60.84,62.7
596.26,60.84,62.9
596.28,60.84,62.3
596.3,60.84,62.9
596.32,60.624,62.7
596.34,60.624,62.9
596.36,60.588,63.2
596.38,60.588,63.4
596.4,60.804,63.7
596.42,60.804,64.3
596.44,61.344,64.9
596.46,61.344,65.3
596.48,62.388,65.8
596.5,62.388,66.1
596.52,63.324,66.7
596.54,63.324,67
596.56,63.864,67.6
596.58,63.864,68.1
596.6,64.116,67.9
596.62,64.116,68.6
596.64,64.296,68.3
596.66,64.296,68.3
596.68,64.8,68.5
596.7,64.8,68.3
596.72,65.592,68.4
596.74,65.592,68.6
596.76,65.592,69
596.78,66.492,69.3
596.8,66.744,69.5
596.82,66.744,69.9
596.84,66.708,69.9
596.86,66.708,70.1
596.88,66.708,70.4
596.9,67.068,69.6
596.92,67.068,70.3
596.94,67.536,70.6
596.96,67.536,70.3
596.98,67.536,70.8
597,68.256,71.5
597.02,68.256,72
597.04,68.76,72.1
597.06,68.76,72.2
597.08,68.76,72.9
597.1,69.696,73
597.12,70.344,73.2
597.14,70.344,73.6
597.16,70.704,74.1
597.18,70.704,74.1
597.2,70.776,74.1
597.22,70.776,74.5
597.24,71.388,74.7
597.26,71.388,74.9
597.28,72.108,74.7
597.3,72.108,75.3
597.32,73.188,75.9
597.34,73.188,76.7
597.36,74.124,76.5
597.38,74.124,76.1
597.4,74.808,77.2
597.42,74.808,78.2
597.44,75.276,77.9
597.46,75.276,77.3
597.48,75.78,78.2
597.5,75.78,78.8
597.52,76.428,78.8
597.54,76.428,77.9
597.56,77.256,79
597.58,77.256,77.9
597.6,77.76,77.3
597.62,77.76,77.1
597.64,78.372,78.8
597.66,78.372,76.9
597.68,78.228,75.1
597.7,78.228,77.3
597.72,78.12,76.7
597.74,78.12,74.9
597.76,78.12,74.1
597.78,77.544,74.7
597.8,77.544,73
597.82,76.392,68.9
597.84,74.844,72.6
597.86,74.844,71.5
597.88,74.844,69.1
597.9,73.152,69.1
597.92,71.46,68.9
597.94,71.46,67.5
597.96,70.092,66.4
597.98,70.092,65.6
598,68.76,65.5
598.02,68.76,62.7
598.04,67.248,62
598.06,67.248,62.6
598.08,65.34,60.2
598.1,65.34,59.5
598.12,63.648,58.9
598.14,63.648,58.8
598.16,61.92,55.4
598.18,61.92,52.7
598.2,60.516,52
598.22,60.516,50.5
598.24,59.904,48.4
598.26,59.904,48.3
598.28,59.868,50.2
598.3,59.868,50.6
598.32,59.472,48.8
598.34,59.472,46.9
598.36,58.5,45.3
598.38,58.5,39.4
598.4,57.348,33.4
598.42,57.348,31.9
598.44,56.268,27.1
598.46,56.268,20.7
598.48,55.512,15.3
598.5,55.512,13.8
598.52,54.576,8.5
598.54,54.576,8.5
598.56,53.208,8.5
598.58,53.208,8.5
598.6,51.732,8.5
598.62,51.732,8.5
598.64,50.148,8.5
598.66,50.148,8.5
598.68,48.636,1.4
598.7,48.636,10.6
598.72,47.556,11.6
598.74,47.556,11.4
598.76,47.556,11.7
598.78,46.512,10.7
598.8,46.512,10.7
598.82,45.468,9.7
598.84,44.244,8.7
598.86,44.244,9.6
598.88,43.92,22.2
598.9,43.92,30.8
598.92,43.524,32.9
598.94,43.524,34.8
598.96,42.804,35.2
598.98,42.804,35.5
599,42.012,35.6
599.02,42.012,36.6
599.04,40.824,36.5
599.06,40.824,36.3
599.08,39.888,36.1
599.1,39.888,36.4
599.12,39.24,35.9
599.14,39.24,35.7
599.16,38.916,36
599.18,38.916,36
599.2,38.592,36
599.22,38.592,36.2
599.24,38.592,36.6
599.26,38.592,36.5
599.28,39.06,36.2
599.3,39.06,36.6
599.32,39.924,36.5
599.34,39.924,36.7
599.36,40.284,36.8
599.38,40.284,37.1
599.4,39.924,36.9
599.42,39.924,36.6
599.44,39.42,36.8
599.46,39.42,36.3
599.48,39.276,36.5
599.5,39.276,36.6
599.52,39.672,37.1
599.54,39.672,37.2
599.56,40.068,37.3
599.58,40.068,37.4
599.6,40.032,37.1
599.62,40.032,37.5
599.64,39.888,37.6
599.66,39.888,38.1
599.68,39.672,38.3
599.7,39.672,38.1
599.72,39.744,38.9
599.74,39.744,38.9
599.76,39.744,39.1
599.78,40.212,39.3
599.8,40.716,39.3
599.82,40.716,39.3
599.84,41.724,39.3
599.86,41.724,39.2
599.88,41.724,39.4
599.9,43.056,41
599.92,44.208,43.9
599.94,44.208,45.1
599.96,45.18,45.3
599.98,45.18,46
600,45.828,46.5
600.02,45.828,45.9
600.04,46.044,46.8
600.06,46.044,47.2
600.08,46.512,47.5
600.1,46.512,47.7
600.12,47.484,47.7
600.14,47.484,48.3
600.16,48.312,48.6
600.18,48.312,49.4
600.2,49.212,49
600.22,49.212,49.5
600.24,49.968,50.1
600.26,49.968,50.2
600.28,50.508,50.4
600.3,50.508,50.9
600.32,50.652,51
600.34,50.652,50.8
600.36,51.12,51.4
600.38,51.12,51.6
600.4,51.336,52.5
600.42,51.336,52.6
600.44,51.66,53
600.46,51.66,53.3
600.48,52.38,54.1
600.5,52.38,54
600.52,53.316,54.6
600.54,53.316,55.5
600.56,53.82,55.9
600.58,53.82,56.3
600.6,54,56.6
600.62,54,56.9
600.64,54.432,57.1
600.66,54.432,57.2
600.68,55.08,57.6
600.7,55.08,57.7
600.72,55.512,58
600.74,55.512,58.5
600.76,55.512,59.1
600.78,56.016,59.7
600.8,56.268,59.7
600.82,56.268,60.1
600.84,56.7,59.8
600.86,56.7,59.8
600.88,56.7,60.9
600.9,57.312,61.3
600.92,58.032,61
600.94,58.032,61.7
600.96,58.68,61.5
600.98,58.68,62.3
601,59.4,62.3
601.02,59.4,62.9
601.04,59.94,63
601.06,59.94,64
601.08,60.624,64.2
601.1,60.624,64.5
601.12,61.668,65.2
601.14,61.668,65.3
601.16,62.352,65.8
601.18,62.352,66.4
601.2,63.072,66.2
601.22,63.072,67.3
601.24,63.936,67.4
601.26,63.936,67.9
601.28,64.692,68.3
601.3,64.692,69.4
601.32,65.664,69.2
601.34,65.664,69.1
601.36,66.528,70.1
601.38,66.528,70.5
601.4,66.888,70.4
601.42,66.888,70.8
601.44,67.284,70.8
601.46,67.284,71
601.48,67.824,71.4
601.5,67.824,70.8
601.52,68.58,71.9
601.54,68.58,71.5
601.56,69.336,70.6
601.58,69.336,69.8
601.6,69.768,69.6
601.62,69.768,69.7
601.64,69.264,68.6
601.66,69.264,67.8
601.68,68.364,67.5
601.7,68.364,66.8
601.72,66.924,65.9
601.74,66.924,65.1
601.76,66.924,64.7
601.78,65.376,64
601.8,63.432,63.2
601.82,63.432,62.6
601.84,62.352,62.3
601.86,62.352,62.1
601.88,61.776,62.6
601.9,61.776,62.7
601.92,61.524,62.9
601.94,61.524,61.7
601.96,61.74,61.7
601.98,61.74,60.8
602,62.1,59.8
602.02,62.1,59.2
602.04,61.272,58.5
602.06,61.272,58.5
602.08,59.652,58.4
602.1,59.652,57.3
602.12,58.068,56.5
602.14,58.068,56.5
602.16,56.412,55.5
602.18,56.412,55.7
602.2,55.08,55.2
602.22,55.08,55.3
602.24,53.964,54.6
602.26,53.964,54.6
602.28,53.172,54.4
602.3,53.172,54.2
602.32,52.488,53.9
602.34,52.488,54.5
602.36,52.092,54.6
602.38,52.092,54.1
602.4,51.66,53.7
602.42,51.66,53.7
602.44,51.3,52.9
602.46,51.3,52.9
602.48,50.832,52.2
602.5,50.832,51.6
602.52,50.184,51.2
602.54,50.184,50.8
602.56,49.644,50.8
602.58,49.644,50.1
602.6,49.176,49.8
602.62,49.176,49.2
602.64,48.492,49.1
602.66,48.492,49.2
602.68,47.952,48.7
602.7,47.952,48.5
602.72,47.304,47.5
602.74,47.304,47.8
602.76,47.304,48.3
602.78,46.872,48.6
602.8,46.332,49.3
602.82,46.332,49.7
602.84,46.404,49.8
602.86,46.404,49.5
602.88,46.62,49.5
602.9,46.62,49.7
602.92,47.232,49.6
602.94,47.232,49.7
602.96,47.196,49.9
602.98,47.196,50.3
603,47.052,50.4
603.02,47.052,50.7
603.04,47.16,50.8
603.06,47.16,50.9
603.08,47.484,51
603.1,47.484,50.8
603.12,48.132,50.9
603.14,48.132,51
603.16,48.528,51.3
603.18,48.528,51.7
603.2,48.78,51.5
603.22,48.78,51.9
603.24,49.176,52
603.26,49.176,52.8
603.28,49.788,53.4
603.3,49.788,53.6
603.32,50.544,53.9
603.34,50.544,54.5
603.36,51.66,54.6
603.38,51.66,54.7
603.4,52.38,55
603.42,52.38,55.7
603.44,52.956,56
603.46,52.956,55.5
603.48,53.46,56
603.5,53.46,56.7
603.52,54.036,56.3
603.54,54.036,56.7
603.56,54.792,58
603.58,54.792,57.6
603.6,55.656,58
603.62,55.656,58.3
603.64,56.556,57.7
603.66,56.556,58.4
603.68,57.312,58.5
603.7,57.312,58.3
603.72,58.068,59.1
603.74,58.068,59.5
603.76,58.068,59.2
603.78,58.68,60
603.8,59.616,60
603.82,59.616,59.8
603.84,60.408,59.9
603.86,60.408,60.2
603.88,61.092,60.8
603.9,61.092,60.1
603.92,61.596,60.5
603.94,61.596,60.7
603.96,62.352,60.5
603.98,62.352,60.4
604,62.892,58.8
604.02,62.892,54.9
604.04,63.648,49.8
604.06,63.648,42.4
604.08,64.656,34.1
604.1,64.656,27.3
604.12,65.232,27.3
604.14,65.232,37.4
604.16,64.944,48.6
604.18,64.944,58.5
604.2,63.576,54.6
604.22,63.576,47.7
604.24,61.776,43.2
604.26,61.776,42.1
604.28,59.868,39.3
604.3,59.868,40.1
604.32,58.968,42.3
604.34,58.968,43.2
604.36,58.104,41.2
604.38,58.104,35.3
604.4,57.168,30.7
604.42,57.168,24.3
604.44,56.088,13.9
604.46,56.088,13.9
604.48,55.692,12.8
604.5,55.692,25.9
604.52,55.26,39.5
604.54,55.26,47.7
604.56,54.072,49.5
604.58,54.072,49.6
604.6,52.848,49.6
604.62,52.848,49.1
604.64,51.768,48.8
604.66,51.768,48.6
604.68,51.084,48.3
604.7,51.084,48.6
604.72,50.652,48.6
604.74,50.652,48
604.76,50.652,47.9
604.78,50.328,47.8
604.8,50.364,47.8
604.82,50.364,48
604.84,50.184,47.8
604.86,50.184,47.9
604.88,50.688,47.9
604.9,50.688,47.7
604.92,52.056,47.6
604.94,52.056,47.8
604.96,53.316,47.1
604.98,53.316,47.2
605,54.18,47.1
605.02,54.18,47.1
605.04,54.756,47.3
605.06,54.756,51
605.08,54.936,54.8
605.1,54.936,56.9
605.12,55.656,57.2
605.14,55.656,56.9
605.16,56.16,55.8
605.18,56.16,55.5
605.2,56.448,54.7
605.22,56.448,54.6
605.24,56.196,53.8
605.26,56.196,53.4
605.28,55.728,53.4
605.3,55.728,53
605.32,55.224,52.2
605.34,55.224,52.3
605.36,54.468,52.4
605.38,54.468,52.1
605.4,54.144,52.1
605.42,54.144,51.6
605.44,54.612,51.9
605.46,54.612,52.1
605.48,55.008,51.8
605.5,55.008,52.1
605.52,55.26,52.2
605.54,55.26,52.4
605.56,55.728,53.9
605.58,55.728,54
605.6,55.872,54
605.62,55.872,54.2
605.64,55.476,54.7
605.66,55.476,55.7
605.68,55.44,56.4
605.7,55.44,56.9
605.72,55.872,56.8
605.74,55.872,59.1
605.76,55.872,60.6
605.78,57.168,61.2
605.8,58.752,61.8
605.82,58.752,61.9
605.84,60.048,61.9
605.86,60.048,62.2
605.88,60.048,61.7
605.9,59.976,62.1
605.92,59.328,62.1
605.94,59.328,61.9
605.96,59.364,61.5
605.98,59.364,61.8
606,59.436,62.3
606.02,59.436,61.7
606.04,59.472,61.4
606.06,59.472,60.9
606.08,59.292,61.1
606.1,59.292,60.9
