Time,SpeedMPS,RPM,PowerW,Torque,RpmFiltered,Efficiency_Percent,PowerLoss_W
19.8,15.26,2492.1106,26897.93773,98.64541999,2492.1106,97.1887813394399,756.159844771584
19.9,15.89,2594.9959,36051.57005,126.9734037,2594.9959,97.6642668864791,842.068459602029
20.4,14.8,2416.988,12642.17588,47.8049192,2416.988,93.1030867614383,871.91990190997
20.5,15.21,2483.9451,23268.98465,85.6171358,2483.9451,96.5800602019673,795.785266643473
20.6,15.94,2603.1614,41388.05904,145.3112433,2603.1614,97.2741925136163,1128.15881178124
20.7,16.45,2686.4495,31015.55133,105.5178854,2686.4495,97.5491091706244,760.157303227258
20.8,16.79,2741.9749,22283.01398,74.27381174,2741.9749,95.8857010925042,916.789800736265
20.9,17.38,2838.3278,37701.63069,121.4011606,2838.3278,97.8491497348652,810.905623655994
21,17.58,2870.9898,15346.72614,48.85503721,2870.9898,93.0761672377242,1062.58165241806
21.1,18.22,2975.5082,42868.5183,131.6747723,2975.5082,97.839515775083,926.167575327173
21.2,18.52,3024.5012,22765.06461,68.79238726,3024.5012,95.2224597363408,1087.61012779078
21.3,19.02,3106.1562,36294.19201,106.7920924,3106.1562,97.5862415911815,876.054111554107
21.4,19.24,3142.0844,18775.95519,54.6146869,3142.0844,93.4443990284486,1230.8767008537
21.5,19.77,3228.6387,40043.18232,113.3533582,3228.6387,97.6822416787374,928.104190320144
21.6,19.85,3241.7035,10235.95547,28.85893851,3241.7035,89.1557961052511,1110.0078817425
21.7,20.14,3289.0634,24816.92262,68.96058488,3289.0634,94.8523595076742,1277.48595773629
21.8,20.33,3320.0923,18287.91074,50.34301142,3320.0923,92.4864637219521,1374.06880794692
21.9,20.38,3328.2578,8679.726835,23.83495595,3328.2578,87.9160805539717,1048.8511988767
22,20.53,3352.7543,15786.20636,43.03296816,3352.7543,91.2962999583756,1373.98404952624
22.1,21.05,3437.6755,42597.96602,113.2528758,3437.6755,97.4761040203466,1075.12835179291
22.2,21.35,3486.6685,27650.23349,72.4792014,3486.6685,94.8053996272567,1436.31913193594
22.3,21.4,3494.834,9637.932791,25.20476172,3494.834,87.6004617152498,1195.05916627854
22.7,20.31,3316.8261,13446.89335,37.05309696,3316.8261,90.4086541736092,1289.73804410444
22.8,20.62,3367.4522,27029.96298,73.36167961,3367.4522,95.1481979140122,1311.44030770538
22.9,20.65,3372.3515,7519.782138,20.37969492,3372.3515,87.0547114195932,973.457498381981
23,21.11,3447.4741,38530.3227,102.1472994,3447.4741,97.0656959789939,1130.59680829271
23.1,21.24,3468.7044,15255.35337,40.19575915,3468.7044,90.4830395113358,1451.845952629
24.4,12.78,2087.1018,18584.38874,81.38228949,2087.1018,95.7798390614298,784.291114277528
25.5,9.25,1510.6175,12660.65779,76.59969027,1510.6175,93.8414109605554,779.717882976528
25.6,9.3,1518.783,2202.648489,13.25484712,1518.783,86.4099578700804,299.340857629138
25.7,9.83,1605.3373,18008.79141,102.5282456,1605.3373,95.2756305512693,850.801839459675
25.8,10.21,1667.3951,13775.85782,75.51015913,1667.3951,94.322991701903,782.056591575446
25.9,10.92,1783.3452,26526.04035,135.9446946,1783.3452,95.8242510635351,1107.66084780139
26,10.95,1788.2445,2059.801175,10.52746142,1788.2445,86.5711702984431,276.607191981417
26.1,11.62,1897.6622,26895.18701,129.5331469,1897.6622,96.2942661627091,996.664045632223
26.2,12.26,2002.1806,27338.4498,124.7946279,2002.1806,96.6336854574564,920.298211323379
26.3,13.02,2126.2962,34264.04934,147.2787802,2126.2962,96.3886571004025,1237.39231295469
26.4,13.37,2183.4547,17356.58838,72.65164173,2183.4547,95.3620837378095,804.984035037493
26.5,14.49,2366.3619,55222.82125,213.2861627,2366.3619,91.6882166363293,4590.0012696071
26.6,15.1,2465.981,33025.25304,122.4000746,2465.981,97.5392289611913,812.675862301619
26.7,15.74,2570.4994,36177.32829,128.6305832,2570.4994,97.6223644541679,860.165016955413
26.8,16.15,2637.4565,24998.0874,86.62569487,2637.4565,96.73276065605,816.747346767805
26.9,16.94,2766.4714,47673.49733,157.498377,2766.4714,96.9162536508956,1470.12973340425
27,17.26,2818.7306,21915.65878,71.06016549,2818.7306,95.5892986333075,966.634261329131
27.1,17.75,2898.7525,32777.7075,103.3457673,2898.7525,97.5367815553947,807.386536858785
27.2,18.18,2968.9758,30115.55074,92.70633384,2968.9758,97.0632481981826,884.418978984172
27.3,18.8,3070.228,43247.31757,128.7400881,3070.228,97.8676097483715,922.201583953486
27.4,19.04,3109.4224,19779.73729,58.13879831,3109.4224,93.9411058535564,1198.43334484574
27.5,19.57,3195.9767,39544.84361,113.0866952,3195.9767,97.6988203636706,909.99788837161
28.3,15.06,2459.4486,18485.19195,68.6928395,2459.4486,95.3433748170212,860.786103465672
28.4,15.48,2528.0388,24274.75947,87.75996775,2528.0388,96.7339948213924,792.814901384736
28.5,15.56,2541.1036,6664.348655,23.96958931,2541.1036,89.4893326298319,700.467519515322
28.6,15.91,2598.2621,21372.97273,75.18084936,2598.2621,95.9436996101954,866.951976159816
28.7,16.11,2630.9241,13599.70979,47.24399081,2630.9241,93.0343522043161,947.307885206545
29.6,12.3,2008.713,858.3624659,3.905512959,2008.713,85.571233963346,123.851111951165
29.7,13.22,2158.9582,41603.36925,176.1203437,2158.9582,94.8149021321075,2157.17541195319
